sample_name,target_name,locus_id,ct_value,type
B-N4R2,EREBP129 - OsRAV2,LOC_Os01g04800,15.874936277885,Test
B-N4R3,EREBP129 - OsRAV2,LOC_Os01g04800,13.5811174427412,Test
I-N1R1,EREBP129 - OsRAV2,LOC_Os01g04800,10.9945001083103,Test
I-N1R2,EREBP129 - OsRAV2,LOC_Os01g04800,10.2092388034869,Test
I-N1R3,EREBP129 - OsRAV2,LOC_Os01g04800,9.92998303429609,Test
I-N2R1,EREBP129 - OsRAV2,LOC_Os01g04800,10.704434224351,Test
I-N2R2,EREBP129 - OsRAV2,LOC_Os01g04800,10.5697714841843,Test
I-N2R3,EREBP129 - OsRAV2,LOC_Os01g04800,10.6442223013836,Test
I-N3R1,EREBP129 - OsRAV2,LOC_Os01g04800,10.3241057608217,Test
I-N3R2,EREBP129 - OsRAV2,LOC_Os01g04800,11.3302823216731,Test
I-N3R3,EREBP129 - OsRAV2,LOC_Os01g04800,10.8245430850032,Test
I-N4R1,EREBP129 - OsRAV2,LOC_Os01g04800,11.3586044076239,Test
I-N4R2,EREBP129 - OsRAV2,LOC_Os01g04800,12.147850581719,Test
I-N4R3,EREBP129 - OsRAV2,LOC_Os01g04800,11.1049566276081,Test
R-N1R1,EREBP129 - OsRAV2,LOC_Os01g04800,9.65250197467836,Test
R-N1R2,EREBP129 - OsRAV2,LOC_Os01g04800,9.29105582375508,Test
R-N1R3,EREBP129 - OsRAV2,LOC_Os01g04800,8.09275161196563,Test
R-N2R1,EREBP129 - OsRAV2,LOC_Os01g04800,9.43539912193532,Test
R-N2R2,EREBP129 - OsRAV2,LOC_Os01g04800,9.75877657100933,Test
R-N2R3,EREBP129 - OsRAV2,LOC_Os01g04800,9.97226562744703,Test
R-N3R1,EREBP129 - OsRAV2,LOC_Os01g04800,9.79862427224598,Test
R-N3R2,EREBP129 - OsRAV2,LOC_Os01g04800,10.0316481825166,Test
R-N3R3,EREBP129 - OsRAV2,LOC_Os01g04800,11.8486898139477,Test
R-N4R1,EREBP129 - OsRAV2,LOC_Os01g04800,11.141706516471,Test
R-N4R2,EREBP129 - OsRAV2,LOC_Os01g04800,14.0966026903263,Test
R-N4R3,EREBP129 - OsRAV2,LOC_Os01g04800,11.4758304885968,Test
J-N1R1,AP37|OsERF3,LOC_Os01g58420,7.81932956862208,Test
J-N1R2,AP37|OsERF3,LOC_Os01g58420,6.7551664608136,Test
J-N1R3,AP37|OsERF3,LOC_Os01g58420,6.79038124410232,Test
J-N2R1,AP37|OsERF3,LOC_Os01g58420,8.05685476473822,Test
J-N2R2,AP37|OsERF3,LOC_Os01g58420,7.06349062308753,Test
J-N2R3,AP37|OsERF3,LOC_Os01g58420,6.99117913202852,Test
J-N3R1,AP37|OsERF3,LOC_Os01g58420,7.73613559266497,Test
J-N3R2,AP37|OsERF3,LOC_Os01g58420,7.89323685312168,Test
J-N3R3,AP37|OsERF3,LOC_Os01g58420,7.72468767421054,Test
J-N4R1,AP37|OsERF3,LOC_Os01g58420,8.04610298749694,Test
J-N4R2,AP37|OsERF3,LOC_Os01g58420,8.28915399327055,Test
J-N4R3,AP37|OsERF3,LOC_Os01g58420,7.72031397196791,Test
G-N1R1,AP37|OsERF3,LOC_Os01g58420,6.59814985800912,Test
G-N1R2,AP37|OsERF3,LOC_Os01g58420,5.75710682472766,Test
G-N1R3,AP37|OsERF3,LOC_Os01g58420,5.21984792181931,Test
G-N2R1,AP37|OsERF3,LOC_Os01g58420,5.52544001244038,Test
G-N2R2,AP37|OsERF3,LOC_Os01g58420,5.50489343207425,Test
G-N2R3,AP37|OsERF3,LOC_Os01g58420,6.23068391611276,Test
G-N3R1,AP37|OsERF3,LOC_Os01g58420,6.8640933712038,Test
G-N3R2,AP37|OsERF3,LOC_Os01g58420,6.87345996654942,Test
G-N3R3,AP37|OsERF3,LOC_Os01g58420,7.88986128100253,Test
G-N4R1,AP37|OsERF3,LOC_Os01g58420,7.64173340742135,Test
G-N4R2,AP37|OsERF3,LOC_Os01g58420,7.68957545290633,Test
G-N4R3,AP37|OsERF3,LOC_Os01g58420,6.83728897815905,Test
B-N1R1,AP37|OsERF3,LOC_Os01g58420,6.8001753276249,Test
B-N1R2,AP37|OsERF3,LOC_Os01g58420,6.17842053093981,Test
B-N1R3,AP37|OsERF3,LOC_Os01g58420,4.70420471822673,Test
B-N2R1,AP37|OsERF3,LOC_Os01g58420,6.27326989987128,Test
B-N2R2,AP37|OsERF3,LOC_Os01g58420,6.33822848185874,Test
B-N2R3,AP37|OsERF3,LOC_Os01g58420,6.04903984595901,Test
B-N3R1,AP37|OsERF3,LOC_Os01g58420,6.72531572865404,Test
B-N3R2,AP37|OsERF3,LOC_Os01g58420,6.56713813173443,Test
B-N3R3,AP37|OsERF3,LOC_Os01g58420,7.68903424302973,Test
B-N4R1,AP37|OsERF3,LOC_Os01g58420,8.46423942699355,Test
B-N4R2,AP37|OsERF3,LOC_Os01g58420,8.98260711710739,Test
B-N4R3,AP37|OsERF3,LOC_Os01g58420,6.67867291361212,Test
I-N1R1,AP37|OsERF3,LOC_Os01g58420,7.37989187760961,Test
I-N1R2,AP37|OsERF3,LOC_Os01g58420,6.71050030801714,Test
I-N1R3,AP37|OsERF3,LOC_Os01g58420,6.52754554643692,Test
I-N2R1,AP37|OsERF3,LOC_Os01g58420,7.47642323679661,Test
I-N2R2,AP37|OsERF3,LOC_Os01g58420,6.80921334314223,Test
I-N2R3,AP37|OsERF3,LOC_Os01g58420,6.71068488359299,Test
I-N3R1,AP37|OsERF3,LOC_Os01g58420,6.60277773614439,Test
I-N3R2,AP37|OsERF3,LOC_Os01g58420,8.07184050876499,Test
I-N3R3,AP37|OsERF3,LOC_Os01g58420,7.28305062957673,Test
I-N4R1,AP37|OsERF3,LOC_Os01g58420,7.80087518028747,Test
I-N4R2,AP37|OsERF3,LOC_Os01g58420,9.48330269984126,Test
I-N4R3,AP37|OsERF3,LOC_Os01g58420,7.85413402170933,Test
R-N1R1,AP37|OsERF3,LOC_Os01g58420,6.09400533393615,Test
R-N1R2,AP37|OsERF3,LOC_Os01g58420,5.85792710331184,Test
R-N1R3,AP37|OsERF3,LOC_Os01g58420,5.4070728344456,Test
R-N2R1,AP37|OsERF3,LOC_Os01g58420,5.66089937434496,Test
R-N2R2,AP37|OsERF3,LOC_Os01g58420,6.90315722973019,Test
R-N2R3,AP37|OsERF3,LOC_Os01g58420,6.70246835304068,Test
R-N3R1,AP37|OsERF3,LOC_Os01g58420,6.25618515919641,Test
R-N3R2,AP37|OsERF3,LOC_Os01g58420,6.7027263264857,Test
R-N3R3,AP37|OsERF3,LOC_Os01g58420,8.06577987944242,Test
R-N4R1,AP37|OsERF3,LOC_Os01g58420,7.05368466304469,Test
R-N4R2,AP37|OsERF3,LOC_Os01g58420,8.24916695613859,Test
R-N4R3,AP37|OsERF3,LOC_Os01g58420,6.40319475718296,Test
J-N1R1,ERF93 / OsERF1,LOC_Os04g46220,12.6624024039888,Test
J-N1R2,ERF93 / OsERF1,LOC_Os04g46220,10.1057732425127,Test
J-N1R3,ERF93 / OsERF1,LOC_Os04g46220,9.25208940635798,Test
J-N2R1,ERF93 / OsERF1,LOC_Os04g46220,12.8636684340929,Test
J-N2R2,ERF93 / OsERF1,LOC_Os04g46220,11.5508689937515,Test
J-N2R3,ERF93 / OsERF1,LOC_Os04g46220,11.7300333982147,Test
J-N3R1,ERF93 / OsERF1,LOC_Os04g46220,13.1378775016207,Test
J-N3R2,ERF93 / OsERF1,LOC_Os04g46220,12.4281138626084,Test
J-N3R3,ERF93 / OsERF1,LOC_Os04g46220,12.6065403592076,Test
J-N4R1,ERF93 / OsERF1,LOC_Os04g46220,10.720562627263,Test
J-N4R2,ERF93 / OsERF1,LOC_Os04g46220,11.8692652583427,Test
J-N4R3,ERF93 / OsERF1,LOC_Os04g46220,11.5818039026918,Test
G-N1R1,ERF93 / OsERF1,LOC_Os04g46220,8.92070896136837,Test
G-N1R2,ERF93 / OsERF1,LOC_Os04g46220,7.41158309479667,Test
G-N1R3,ERF93 / OsERF1,LOC_Os04g46220,7.19406768069344,Test
G-N2R1,ERF93 / OsERF1,LOC_Os04g46220,9.25410154667686,Test
G-N2R2,ERF93 / OsERF1,LOC_Os04g46220,6.5339874941914,Test
G-N2R3,ERF93 / OsERF1,LOC_Os04g46220,11.8305576477305,Test
G-N3R1,ERF93 / OsERF1,LOC_Os04g46220,10.4893901535148,Test
G-N3R2,ERF93 / OsERF1,LOC_Os04g46220,12.8210521858185,Test
G-N3R3,ERF93 / OsERF1,LOC_Os04g46220,13.167666093264,Test
G-N4R1,ERF93 / OsERF1,LOC_Os04g46220,10.3527876927568,Test
G-N4R2,ERF93 / OsERF1,LOC_Os04g46220,10.5585711271973,Test
G-N4R3,ERF93 / OsERF1,LOC_Os04g46220,8.30135118333151,Test
B-N1R1,ERF93 / OsERF1,LOC_Os04g46220,8.22623518240954,Test
B-N1R2,ERF93 / OsERF1,LOC_Os04g46220,7.32574839988293,Test
B-N1R3,ERF93 / OsERF1,LOC_Os04g46220,5.29543730963385,Test
B-N2R1,ERF93 / OsERF1,LOC_Os04g46220,9.03058375357394,Test
B-N2R2,ERF93 / OsERF1,LOC_Os04g46220,10.2016888115613,Test
B-N2R3,ERF93 / OsERF1,LOC_Os04g46220,8.06205202119078,Test
B-N3R1,ERF93 / OsERF1,LOC_Os04g46220,13.0008108680488,Test
B-N3R2,ERF93 / OsERF1,LOC_Os04g46220,9.84906680617697,Test
B-N3R3,ERF93 / OsERF1,LOC_Os04g46220,11.7099908628616,Test
B-N4R1,ERF93 / OsERF1,LOC_Os04g46220,12.4226578159637,Test
B-N4R2,ERF93 / OsERF1,LOC_Os04g46220,12.9138841548409,Test
B-N4R3,ERF93 / OsERF1,LOC_Os04g46220,10.2081874957823,Test
I-N1R1,ERF93 / OsERF1,LOC_Os04g46220,11.2418052956923,Test
I-N1R2,ERF93 / OsERF1,LOC_Os04g46220,11.0313985283896,Test
I-N1R3,ERF93 / OsERF1,LOC_Os04g46220,7.96343910688284,Test
I-N2R1,ERF93 / OsERF1,LOC_Os04g46220,10.5348622661496,Test
I-N2R2,ERF93 / OsERF1,LOC_Os04g46220,8.49897275784246,Test
I-N2R3,ERF93 / OsERF1,LOC_Os04g46220,9.35440545179899,Test
I-N3R1,ERF93 / OsERF1,LOC_Os04g46220,9.63002819656752,Test
I-N3R2,ERF93 / OsERF1,LOC_Os04g46220,11.6802291767005,Test
I-N3R3,ERF93 / OsERF1,LOC_Os04g46220,9.13886779112014,Test
I-N4R1,ERF93 / OsERF1,LOC_Os04g46220,10.9361761077263,Test
I-N4R2,ERF93 / OsERF1,LOC_Os04g46220,12.4013742740965,Test
I-N4R3,ERF93 / OsERF1,LOC_Os04g46220,11.073926072473,Test
R-N1R1,ERF93 / OsERF1,LOC_Os04g46220,8.43868118956369,Test
R-N1R2,ERF93 / OsERF1,LOC_Os04g46220,10.5980589589188,Test
R-N1R3,ERF93 / OsERF1,LOC_Os04g46220,11.1385704397965,Test
R-N2R1,ERF93 / OsERF1,LOC_Os04g46220,10.0575296468661,Test
R-N2R2,ERF93 / OsERF1,LOC_Os04g46220,11.2213597226836,Test
R-N2R3,ERF93 / OsERF1,LOC_Os04g46220,11.2251211688278,Test
R-N3R1,ERF93 / OsERF1,LOC_Os04g46220,12.0095765589602,Test
R-N3R2,ERF93 / OsERF1,LOC_Os04g46220,12.4543656214826,Test
R-N3R3,ERF93 / OsERF1,LOC_Os04g46220,12.7178831684605,Test
R-N4R1,ERF93 / OsERF1,LOC_Os04g46220,11.9446619549588,Test
R-N4R2,ERF93 / OsERF1,LOC_Os04g46220,13.0191490366991,Test
R-N4R3,ERF93 / OsERF1,LOC_Os04g46220,11.1323783718177,Test
J-N1R1,FZP|BFL1|SGDP7,LOC_Os07g47330,15.74088959404,Test
J-N1R2,FZP|BFL1|SGDP7,LOC_Os07g47330,17.1285315025317,Test
J-N1R3,FZP|BFL1|SGDP7,LOC_Os07g47330,16.113504067105,Test
J-N2R1,FZP|BFL1|SGDP7,LOC_Os07g47330,14.5669018405647,Test
J-N2R2,FZP|BFL1|SGDP7,LOC_Os07g47330,20.1919585261396,Test
J-N2R3,FZP|BFL1|SGDP7,LOC_Os07g47330,18.7905231005695,Test
J-N3R1,FZP|BFL1|SGDP7,LOC_Os07g47330,15.2173100722133,Test
J-N3R2,FZP|BFL1|SGDP7,LOC_Os07g47330,14.2849248642577,Test
J-N3R3,FZP|BFL1|SGDP7,LOC_Os07g47330,14.137747794995,Test
J-N4R1,FZP|BFL1|SGDP7,LOC_Os07g47330,14.9498557022953,Test
J-N4R2,FZP|BFL1|SGDP7,LOC_Os07g47330,15.063289779238,Test
J-N4R3,FZP|BFL1|SGDP7,LOC_Os07g47330,15.0216098681105,Test
G-N1R1,FZP|BFL1|SGDP7,LOC_Os07g47330,25.2746831434496,Test
G-N1R2,FZP|BFL1|SGDP7,LOC_Os07g47330,25.3615640326022,Test
G-N1R3,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
G-N2R1,FZP|BFL1|SGDP7,LOC_Os07g47330,24.608052551571,Test
G-N2R2,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
G-N2R3,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
G-N3R1,FZP|BFL1|SGDP7,LOC_Os07g47330,21.4087167112366,Test
G-N3R2,FZP|BFL1|SGDP7,LOC_Os07g47330,20.9415344509282,Test
G-N3R3,FZP|BFL1|SGDP7,LOC_Os07g47330,22.2678431964072,Test
G-N4R1,FZP|BFL1|SGDP7,LOC_Os07g47330,20.9301126362483,Test
G-N4R2,FZP|BFL1|SGDP7,LOC_Os07g47330,20.5408074766914,Test
G-N4R3,FZP|BFL1|SGDP7,LOC_Os07g47330,20.0195695954908,Test
B-N1R1,FZP|BFL1|SGDP7,LOC_Os07g47330,25.4498779138493,Test
B-N1R2,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
B-N1R3,FZP|BFL1|SGDP7,LOC_Os07g47330,23.0501784852678,Test
B-N2R1,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
B-N2R2,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
B-N2R3,FZP|BFL1|SGDP7,LOC_Os07g47330,999,Test
B-N3R1,FZP|BFL1|SGDP7,LOC_Os07g47330,21.4657800670844,Test
B-N3R2,FZP|BFL1|SGDP7,LOC_Os07g47330,21.2414527132953,Test
B-N3R3,FZP|BFL1|SGDP7,LOC_Os07g47330,20.9656284773604,Test
B-N4R1,FZP|BFL1|SGDP7,LOC_Os07g47330,21.7263366572118,Test
B-N4R2,FZP|BFL1|SGDP7,LOC_Os07g47330,22.769724574273,Test
B-N4R3,FZP|BFL1|SGDP7,LOC_Os07g47330,20.8144223236218,Test
I-N1R1,FZP|BFL1|SGDP7,LOC_Os07g47330,14.0852985973984,Test
I-N1R2,FZP|BFL1|SGDP7,LOC_Os07g47330,13.2984089866373,Test
I-N1R3,FZP|BFL1|SGDP7,LOC_Os07g47330,14.4642162306982,Test
I-N2R1,FZP|BFL1|SGDP7,LOC_Os07g47330,18.0171564092831,Test
I-N2R2,FZP|BFL1|SGDP7,LOC_Os07g47330,12.4811942386301,Test
I-N2R3,FZP|BFL1|SGDP7,LOC_Os07g47330,12.6586210956633,Test
I-N3R1,FZP|BFL1|SGDP7,LOC_Os07g47330,13.9006733772907,Test
I-N3R2,FZP|BFL1|SGDP7,LOC_Os07g47330,13.9901294812895,Test
I-N3R3,FZP|BFL1|SGDP7,LOC_Os07g47330,13.9762765699537,Test
I-N4R1,FZP|BFL1|SGDP7,LOC_Os07g47330,12.7698521995196,Test
I-N4R2,FZP|BFL1|SGDP7,LOC_Os07g47330,15.1096179875098,Test
I-N4R3,FZP|BFL1|SGDP7,LOC_Os07g47330,11.937160756074,Test
R-N1R1,FZP|BFL1|SGDP7,LOC_Os07g47330,19.6534184113164,Test
R-N1R2,FZP|BFL1|SGDP7,LOC_Os07g47330,18.0964299597046,Test
R-N1R3,FZP|BFL1|SGDP7,LOC_Os07g47330,15.4508410168929,Test
R-N2R1,FZP|BFL1|SGDP7,LOC_Os07g47330,15.2807737634005,Test
R-N2R2,FZP|BFL1|SGDP7,LOC_Os07g47330,19.7162962080617,Test
R-N2R3,FZP|BFL1|SGDP7,LOC_Os07g47330,17.5328660804102,Test
R-N3R1,FZP|BFL1|SGDP7,LOC_Os07g47330,14.3962979383473,Test
R-N3R2,FZP|BFL1|SGDP7,LOC_Os07g47330,14.2894570299603,Test
R-N3R3,FZP|BFL1|SGDP7,LOC_Os07g47330,12.8447687818338,Test
R-N4R1,FZP|BFL1|SGDP7,LOC_Os07g47330,14.4665127459491,Test
R-N4R2,FZP|BFL1|SGDP7,LOC_Os07g47330,15.407844320242,Test
R-N4R3,FZP|BFL1|SGDP7,LOC_Os07g47330,13.3395889703165,Test
J-N1R1,LAX1,LOC_Os01g61480,12.4090974119251,Test
J-N1R2,LAX1,LOC_Os01g61480,10.3656534891138,Test
J-N1R3,LAX1,LOC_Os01g61480,10.6881354991359,Test
J-N2R1,LAX1,LOC_Os01g61480,11.080934045837,Test
J-N2R2,LAX1,LOC_Os01g61480,10.4571131707276,Test
J-N2R3,LAX1,LOC_Os01g61480,10.2171695597376,Test
J-N3R1,LAX1,LOC_Os01g61480,9.70384132755929,Test
J-N3R2,LAX1,LOC_Os01g61480,9.18889897830531,Test
J-N3R3,LAX1,LOC_Os01g61480,8.72117669595913,Test
J-N4R1,LAX1,LOC_Os01g61480,9.11663971007624,Test
J-N4R2,LAX1,LOC_Os01g61480,9.51433887656482,Test
J-N4R3,LAX1,LOC_Os01g61480,9.38227797426558,Test
G-N1R1,LAX1,LOC_Os01g61480,13.5591180314436,Test
G-N1R2,LAX1,LOC_Os01g61480,13.4301160405002,Test
G-N1R3,LAX1,LOC_Os01g61480,11.4436891815868,Test
G-N2R1,LAX1,LOC_Os01g61480,11.0950034609959,Test
G-N2R2,LAX1,LOC_Os01g61480,11.9112331587788,Test
G-N2R3,LAX1,LOC_Os01g61480,12.3840206746662,Test
G-N3R1,LAX1,LOC_Os01g61480,8.57073786713529,Test
G-N3R2,LAX1,LOC_Os01g61480,9.14652753912737,Test
G-N3R3,LAX1,LOC_Os01g61480,10.4343933413373,Test
G-N4R1,LAX1,LOC_Os01g61480,10.3101779017788,Test
G-N4R2,LAX1,LOC_Os01g61480,10.2016037408225,Test
G-N4R3,LAX1,LOC_Os01g61480,9.57211279220103,Test
B-N1R1,LAX1,LOC_Os01g61480,13.0770558941785,Test
B-N1R2,LAX1,LOC_Os01g61480,12.5725236049177,Test
B-N1R3,LAX1,LOC_Os01g61480,11.2598247762662,Test
B-N2R1,LAX1,LOC_Os01g61480,11.9924485229439,Test
B-N2R2,LAX1,LOC_Os01g61480,12.6044442886637,Test
B-N2R3,LAX1,LOC_Os01g61480,11.2930630116014,Test
B-N3R1,LAX1,LOC_Os01g61480,9.13605801482779,Test
B-N3R2,LAX1,LOC_Os01g61480,9.11394874711156,Test
B-N3R3,LAX1,LOC_Os01g61480,10.1459894805393,Test
B-N4R1,LAX1,LOC_Os01g61480,10.1842720113631,Test
B-N4R2,LAX1,LOC_Os01g61480,10.6082592783376,Test
B-N4R3,LAX1,LOC_Os01g61480,8.23658891615085,Test
I-N1R1,LAX1,LOC_Os01g61480,12.1323184243492,Test
I-N1R2,LAX1,LOC_Os01g61480,10.7075843067371,Test
I-N1R3,LAX1,LOC_Os01g61480,11.725992478158,Test
I-N2R1,LAX1,LOC_Os01g61480,11.094416908354,Test
I-N2R2,LAX1,LOC_Os01g61480,10.7178924279182,Test
I-N2R3,LAX1,LOC_Os01g61480,10.4531144796827,Test
I-N3R1,LAX1,LOC_Os01g61480,9.79843016452308,Test
I-N3R2,LAX1,LOC_Os01g61480,11.8836632293723,Test
I-N3R3,LAX1,LOC_Os01g61480,10.4679495739739,Test
I-N4R1,LAX1,LOC_Os01g61480,10.1334163748527,Test
I-N4R2,LAX1,LOC_Os01g61480,12.3420307454932,Test
I-N4R3,LAX1,LOC_Os01g61480,9.95332588709559,Test
R-N1R1,LAX1,LOC_Os01g61480,11.2393113765512,Test
R-N1R2,LAX1,LOC_Os01g61480,10.1909412337262,Test
R-N1R3,LAX1,LOC_Os01g61480,9.50310138293625,Test
R-N2R1,LAX1,LOC_Os01g61480,11.4511891533498,Test
R-N2R2,LAX1,LOC_Os01g61480,11.2092192577769,Test
R-N2R3,LAX1,LOC_Os01g61480,10.3277814488244,Test
R-N3R1,LAX1,LOC_Os01g61480,9.33436491412416,Test
R-N3R2,LAX1,LOC_Os01g61480,9.22943083774364,Test
R-N3R3,LAX1,LOC_Os01g61480,10.3977530631787,Test
R-N4R1,LAX1,LOC_Os01g61480,10.2815183053235,Test
R-N4R2,LAX1,LOC_Os01g61480,11.1139507072041,Test
R-N4R3,LAX1,LOC_Os01g61480,8.87308786924873,Test
